user,date,content,replyCount,retweetCount,likeCount
VancityReynolds,[  34    8 2021],Patiently waiting for the Barista and Cat Lady team-up in Phase 5. #FreeGuy https://t.co/XayZNSBOPv,989,758,13329
VancityReynolds,[  34    8 2021],@cinema21 🙌❤️ #blueshirtguy,22,19,598
VancityReynolds,[  34    8 2021],@McLaffyTaffy I love drive-ins. It’s been a while… Enjoy the film.,20,7,1311
VancityReynolds,[  34    8 2021],@siobhanjmiles Happy Birthday.,20,7,2236
VancityReynolds,[  34    8 2021],@ridleyjamesss @FreeGuyMovie Working on it,49,26,424
VancityReynolds,[  34    8 2021],My favorite thing that’s ever happened on August 25th. https://t.co/lfheG3uikV,535,3485,53765
VancityReynolds,[  34    8 2021],@Planographer @AviationGin I believe @danmurphys has you covered in Perth.,29,9,894
VancityReynolds,[  34    8 2021],@SKZ_410 This is amazing. ⚔️,488,10518,33694
VancityReynolds,[  34    8 2021],@clarechids This is amazing work. Truly. Permission to wallpaper Rob’s entire home with this?,44,40,5987
VancityReynolds,[  33    8 2021],@grd212 @MaximumEffort Nothing. Hope Sandals Resort was wonderful.,6,0,125
VancityReynolds,[  33    8 2021],@clarechids @RMcElhenney Ahem,29,11,1719
VancityReynolds,[  33    8 2021],Friendly gesture! What a week for all of us at @MaximumEffort https://t.co/5QN7d1NDQF,264,349,9045
VancityReynolds,[  33    8 2021],@web Thank you!,3,0,55
VancityReynolds,[  33    8 2021],@ETCanada @MariahCarey Yes it is. 🙌,9,5,104
VancityReynolds,[  33    8 2021],@CarlosR @G2esports 🙌❤️❤️❤️❤️🙌,35,63,7745
VancityReynolds,[  33    8 2021],@KlongName @Mintmobile It’s stays fun forever.,21,7,832
VancityReynolds,[  33    8 2021],Whoa. Week 2 #FreeGuy https://t.co/HTZfxIF9bj,463,556,16726
VancityReynolds,[  33    8 2021],Don’t be these people. Be better. #FreeGuy https://t.co/50zEgQFkxe,1028,1690,19084
VancityReynolds,[  33    8 2021],@RMcElhenney @Wrexham_AFC This is abusive.,46,47,4888
VancityReynolds,[  33    8 2021],"Enough is enough, @TedLasso &amp; @AppleTV https://t.co/P3jBb2WJld",1621,6516,95443
VancityReynolds,[  33    8 2021],Jodie Comer singing Fantasy? Yes please. #FreeGuy https://t.co/AnXZii9fEm,1184,1767,17436
VancityReynolds,[  33    8 2021],"Pretty consistently from 2013 to 2015 Deadpool would explode on Twitter with fans wanting me to play him. It was awkward because I agreed with them but the studio didn’t see it. Ultimately the fans won and the rest is glorious history. I’m forever grateful. 

Hi @levarburton",1788,17185,223691
VancityReynolds,[  33    8 2021],@theadrianmolina ROI,18,8,709
VancityReynolds,[  33    8 2021],"@00Cari @ShawnLevyDirect Wow! Thank you. And also, wow! (Again)",2,0,56
VancityReynolds,[  33    8 2021],@mcculloughjeff @MaximumEffort Shit. I don’t think Goldie made it. Just realized now.,16,5,159
VancityReynolds,[  33    8 2021],@RudyLorenzana @OriginalFunko @Deadpool @FreeGuyMovie Yes!!!!!,23,25,1987
VancityReynolds,[  33    8 2021],@CarolineHirons It’s a big thing in my house.,27,24,3962
VancityReynolds,[  33    8 2021],@jeremiahfraites It worked on me.,3,1,74
VancityReynolds,[  33    8 2021],"@jannarden @margomckee Thank you for seeing the film, Jann! The century is still young, but I’ll take it!",27,21,1829
VancityReynolds,[  33    8 2021],@RPRTalks @RyanReynolds Wait. You guys don’t pay?,8,4,267
VancityReynolds,[  33    8 2021],https://t.co/tSQ1PXqjsH,933,1350,46738
VancityReynolds,[  33    8 2021],"This movie is about friendship. And friendship is at its simplest, just showing up. While I don’t have photos of everyone, here’s to all the incredible pals who showed up for this film. #FreeGuy https://t.co/6jIfyhQyDr",1728,7928,129251
VancityReynolds,[  33    8 2021],"@leaderlive @wrexhamcbc @RMcElhenney @Wrexham_AFC I wish I’d thought of that. But if I were to really dig into it, I wish I wasn’t someone who wished they’d thought of that.",19,32,631
VancityReynolds,[  33    8 2021],@itsRyanUnicomb @CamWelsh_ @Bosslogic @rodrigocortes My pleasure!,1,1,44
VancityReynolds,[  33    8 2021],@itsRyanUnicomb @CamWelsh_ @Bosslogic @rodrigocortes No alt endings. There’s no alternatove way to end a film like that.,2,1,41
VancityReynolds,[  33    8 2021],@Bosslogic Bwahaha,28,28,2320
VancityReynolds,[  33    8 2021],@itsRyanUnicomb @Bosslogic @rodrigocortes Rodrigo did all the work in advance. I just showed up and went for it. You can’t rehearse a movie like that.,2,2,48
VancityReynolds,[  33    8 2021],@itsRyanUnicomb @Bosslogic @rodrigocortes And Eduard Grau was basically running a clinic on cinematography.,5,12,668
VancityReynolds,[  33    8 2021],@itsRyanUnicomb @Bosslogic @rodrigocortes Yes.,1,0,29
VancityReynolds,[  33    8 2021],@Bosslogic Shot for 17 days in beautiful Barcelona. @rodrigocortes is brilliant. But I’ll never understand why we went to Spain. The film takes place in a coffin.,285,655,21846
VancityReynolds,[  33    8 2021],Early on we had to do weird stuff to convince the studio. #FreeGuy https://t.co/KCKQtujNRr,1235,2674,39155
VancityReynolds,[  33    8 2021],@bornready1977 There’s one glaring problem with this idea.,66,4,1312
VancityReynolds,[  33    8 2021],@runtboy @FreeGuyMovie This counts!,15,6,718
VancityReynolds,[  33    8 2021],@IkramAkanni You’re welcome!!!! 👕👕,4,2,100
VancityReynolds,[  33    8 2021],@leaderlive @Wrexham_AFC Wow. ❤️❤️❤️,13,5,804
VancityReynolds,[  33    8 2021],@HerCampus 💯💯💯,17,10,524
VancityReynolds,[  32    8 2021],@realventuraa Thank you for your movie attendance and your service. Not necessarily in that order…,9,4,62
VancityReynolds,[  32    8 2021],@canihavecheez ❤️❤️❤️❤️,4,4,114
VancityReynolds,[  32    8 2021],"@RMcElhenney @FreeGuyMovie @KaitlinOlson Thank you, Rob. Honestly, your punches mostly tickle. And I can run really fast. 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇨🇦 🇺🇸",31,44,2858
VancityReynolds,[  32    8 2021],"Our company @MaximumEffort has a simple mission: “Let’s bring people together in fun, smart and unexpected ways.” Togetherness is the ultimate scarcity good these days so thank you to all the artists and audiences who came TOGETHER to make #FreeGuy such a surprise hit. https://t.co/VdOpK12LcQ",1091,857,18660
VancityReynolds,[  32    8 2021],@NaceMarie Love that 👏,15,13,1808
VancityReynolds,[  32    8 2021],@AShatterly @AviationGin No PR team. Just me.,5,2,73
VancityReynolds,[  32    8 2021],@ifuseekmeghan @blakelively @FreeGuyMovie Yup,13,13,968
VancityReynolds,[  32    8 2021],"If it isn’t called, “Albuquerque Boiled Turkey” we’ve failed.",185,299,12961
VancityReynolds,[  32    8 2021],"@OMARCHAPARRO Thank you, Omar!",9,9,513
VancityReynolds,[  32    8 2021],@DonaldMustard @ShawnLevyDirect ❤️❤️❤️,25,18,1261
VancityReynolds,[  32    8 2021],"Aaaannnnd after 3 years messaging #FreeGuy as an original IP movie, Disney confirmed today they officially want a sequel. Woo hoo!! #irony https://t.co/85mMxW4owx",1560,2838,42284
VancityReynolds,[  32    8 2021],@Lulamaybelle @FreeGuyMovie @HollywoodRecs @ShawnLevyDirect @elprotecto I feel so seen right now.,26,10,666
VancityReynolds,[  32    8 2021],https://t.co/Jp0W7AjC83 https://t.co/95g2dMKTEO,850,368,15352
VancityReynolds,[  32    8 2021],@swmtaylor @Jacksepticeye Awwwww ❤️,12,135,15054
VancityReynolds,[  32    8 2021],"@JaredEng I really, truly, genuinely wish I could. It’s magnificent.",45,20,239
VancityReynolds,[  32    8 2021],"The reactions, and now attendance, have blown me away. Thank you. It’s heart-warming to see so many people embrace heart-warming. https://t.co/6qm3TPJNKc",541,847,28455
VancityReynolds,[  32    8 2021],@DomDerusso A+ response.,19,21,1591
VancityReynolds,[  32    8 2021],What the s**t?!? https://t.co/JNmaddpbZz,763,1102,33087
VancityReynolds,[  32    8 2021],@TheGamerScot Sorry boot that.,41,19,4467
VancityReynolds,[  32    8 2021],"@ambermac Thank you, Amber! 👕",15,8,746
VancityReynolds,[  32    8 2021],"@maddyeisenberg @FreeGuyMovie Glad you liked it, Maddy! 🍸",14,10,910
VancityReynolds,[  32    8 2021],@lovely_marianne @blakelively 💯,3,3,74
VancityReynolds,[  32    8 2021],I consider this a compliment. https://t.co/SNrtpEYTE4,137,294,12331
VancityReynolds,[  32    8 2021],👕👕👕 #FreeGuy https://t.co/07uOgY2mrw,112,203,6352
VancityReynolds,[  32    8 2021],@Jacksepticeye I still have that shirt. (Yours. Not mine.),144,543,49653
VancityReynolds,[  32    8 2021],@ErickWeber Yeah. Good times.,26,10,1346
VancityReynolds,[  32    8 2021],Free Guy is currently Certified Fresh at 86% on @RottenTomatoes. There are literally hundreds of people not named Ryan responsible for this. Here are just two. #FreeGuy https://t.co/iMg2yhqUk9,1038,1704,17905
VancityReynolds,[  32    8 2021],Whoa https://t.co/d3lnpqrrIa,502,1176,36517
VancityReynolds,[  32    8 2021],Dad would have loved this. https://t.co/QZExHKe0A1,257,400,17454
VancityReynolds,[  32    8 2021],I've done 600 ads to express what you distilled it in one tweet. https://t.co/8dM9DnIQne,151,226,6965
VancityReynolds,[  32    8 2021],@johncampea @SimuLiu https://t.co/nJiUWWAuZF,748,24,860
VancityReynolds,[  32    8 2021],"@shannon_mcgrew Weirdly, I planned for this exact thing to happen. Congratulations, Shannon!",2,2,150
VancityReynolds,[  32    8 2021],Free Guy is certified FRESH! It’s been a labour of love over *checks notes* a very strange three years. I’m so glad #FreeGuy will finally bring its unique brand of feel-good mayhem to the big screen. I had so much fun making it - I hope you feel the same watching it. https://t.co/NJyA5TTNub,1102,1164,18481
VancityReynolds,[  32    8 2021],"Three days??!? Yes, that’s right, just three days. Tickets available here ⬇️⬇️⬇️ https://t.co/jBDL1sX9h9",324,584,10666
VancityReynolds,[  31    8 2021],Free Guy First Reviews: The Biggest Surprise of the Summer &lt;&lt; Rotten Tomatoes – Movie and TV News https://t.co/tX656Rbp95,155,306,6842
VancityReynolds,[  31    8 2021],@Victor_Lucas @zakpenn @ShawnLevyDirect 🙌❤️🙌,4,5,291
VancityReynolds,[  31    8 2021],@mkarolian @Apple Sweet Bajeebus,18,15,1043
VancityReynolds,[  31    8 2021],@theadrianmolina That’s what you get.,16,3,699
VancityReynolds,[  31    8 2021],"Voting is almost closed. I hope to win since they made these awards up for me but honestly, could go either way… #FreeGuy https://t.co/SlnHFwSCKl",96,217,4562
VancityReynolds,[  31    8 2021],Last day of fleets… so…,462,949,28626
VancityReynolds,[  31    8 2021],"To win an Oscar, it helps to drastically and dangerously alter your body. I’m going to bench press the entire f***ing Academy on August 13th. #FreeGuy https://t.co/WmguRuKL6b",1025,2704,27173
VancityReynolds,[  30    8 2021],@FreeGuyMovie Ow.,35,17,801
VancityReynolds,[  30    7 2021],@tblfan58 I would never do that.,20,6,323
VancityReynolds,[  30    7 2021],@maddyeisenberg Yep. Sounds like something I’d say.,72,50,6650
VancityReynolds,[  30    7 2021],@IMDb @FreeGuyMovie Are these socks navy blue or black?,61,20,1167
VancityReynolds,[  30    7 2021],@esherravenfire Yes. There was a pandemic.,37,32,1735
VancityReynolds,[  30    7 2021],Legends. https://t.co/EIxWtIIoVx,657,853,24813
VancityReynolds,[  30    7 2021],@Pandamoanimum Brilliant. ❤️❤️❤️❤️,49,81,12115
VancityReynolds,[  29    7 2021],@KirstenAcuna Son of a….,162,181,14338
VancityReynolds,[  29    7 2021],The internet asked. After working through my crushing disappointment with the questions… Here we are. Answers ⬇️ https://t.co/fPfDaSR5JJ,399,834,22275
VancityReynolds,[  29    7 2021],"@BroadcastMoose @Wrexham_AFC @PMullin7 It was probably more the genius of @RMcElhenney but if you insist, I’ll take the credit.",13,9,604
VancityReynolds,[  29    7 2021],"@Wrexham_AFC Hello, Paul Mullin. 🏴󠁧󠁢󠁷󠁬󠁳󠁿",76,190,3296
VancityReynolds,[  29    7 2021],"@joshgad For starters, I’m standing right behind you, Josh.",16,17,911
VancityReynolds,[  29    7 2021],@THATJacqueline 🙌❤️🙌👕👕👕,5,3,232
VancityReynolds,[  29    7 2021],@djkevlar Thank you! 🙌❤️🙌👕,9,4,432
VancityReynolds,[  29    7 2021],The... surprises... are... epic.... shhhhh. #FreeGuy https://t.co/OLLQhmvlhT,111,319,6598
VancityReynolds,[  29    7 2021],I love wholesome conversation. I also love whatever the fuck this is on the latest episode of @SmartLess https://t.co/ETh1gxMjKk,308,440,8691
VancityReynolds,[  28    7 2021],"Oh, you can see where I hide my phone",341,252,22256
VancityReynolds,[  28    7 2021],@RealHughJackman I said Pacific time.,183,589,41305
VancityReynolds,[  28    7 2021],I don’t think I’m ever going back to university. https://t.co/ysKaskJ6KU,1432,12456,244002
VancityReynolds,[  28    7 2021],@Walkin_mn Hehe 20 days...,16,20,1490
VancityReynolds,[  28    7 2021],@MrAlWhite Oh my god… thank you! I love that film!,9,2,354
VancityReynolds,[  28    7 2021],"If you include Deadpool’s cocaine rider, this is the most expensive reaction video ever made. https://t.co/XvhIQMtBfS",2543,42835,235296
VancityReynolds,[  28    7 2021],Needed to up our epic levels for this offer... https://t.co/tqzvDKgKTG,258,1091,17223
VancityReynolds,[  27    7 2021],@maddyeisenberg @AviationGin I’m trying this… right now.,51,16,1990
VancityReynolds,[  27    7 2021],"True story. They made my entire tuxedo out of one of @TheRock’s socks. 

Also, true… #RedNotice has a release date of Nov. 12th on @Netflix. 

Last piece of gossip: @GalGadot is wonderful. https://t.co/pJuMMV64RF",525,2394,46017
VancityReynolds,[  27    7 2021],@RMcElhenney Why yes. Yes I do. 🏴󠁧󠁢󠁷󠁬󠁳󠁿,91,76,3649
VancityReynolds,[  27    7 2021],@mehdirhasan ⚔️⚔️⚔️,14,14,391
VancityReynolds,[  27    7 2021],"Day 1 shooting with one of my comedy idols, Will Ferrell. You'd barely notice this was an @Apple movie! 

Also iOS 14.6 will begin installing in 7 seconds… https://t.co/m4WNeIgGq4",348,744,22267
VancityReynolds,[  26    7 2021],@Oldjonah @RetailWAFC @Wrexham_AFC @RMcElhenney @fleurrobo ❤️💯❤️,3,3,375
VancityReynolds,[  26    7 2021],@MissSHEdwards @Wrexham_AFC @tiktok_us @RetailWAFC @RMcElhenney Love this!!!,5,2,244
VancityReynolds,[  26    7 2021],@Louisejones283 @Oldjonah @Sian1966x @RMcElhenney @Wrexham_AFC @RetailWAFC Total legend.,6,4,413
VancityReynolds,[  26    7 2021],Welcome to the 124 new members of the Bobby Bonilla Wireless Plan. The finance guys are legitimately mad at me. We expected like 4 people.,204,354,14574
VancityReynolds,[  26    7 2021],@EmmaTouhey @RetailWAFC @Wrexham_AFC @RMcElhenney @tiktok_uk Stunning!,5,4,332
VancityReynolds,[  26    7 2021],@aHumblePeasant @Mintmobile @grandcru5 I already had this conversation with the voice in my head this morning. But thank you!,3,3,338
VancityReynolds,[  26    7 2021],"@YoRosesYo One day only offer, but yes. It’s very real.",6,1,161
VancityReynolds,[  26    7 2021],Update: We’ve actually sold 9 Bobby Bonilla Plans already! I may take all plan participants to lunch in the year 2046 as a perk! https://t.co/Hk4Vw08Afg,181,310,6183
VancityReynolds,[  26    7 2021],This 25 year deal makes zero financial sense for @mintmobile but somehow @grandcru5 negotiated us into it. Happy Bobby Bonilla Day! https://t.co/T2c3ZuVMw5,267,1159,9500
VancityReynolds,[  26    6 2021],Some of these brand partners I would still be open to. https://t.co/4y7P1WU8MO,171,291,7538
VancityReynolds,[  25    6 2021],@phirephoto I do not,6,2,54
VancityReynolds,[  25    6 2021],"You realize this means war @TMobile! Also, thanks for letting @MintMobile run on your amazing 5G network. As you can tell, I’m already very conflicted about this war. https://t.co/oCPZjKPnPz",147,200,5864
VancityReynolds,[  25    6 2021],@thetopbananadan @MaximumEffort Ditto.,3,4,242
VancityReynolds,[  25    6 2021],"Today, the marketing arm of @MaximumEffort is merging with MNTN. I love our team and can't wait for what's next. Fingers crossed my twin brother Gordon doesn't ruin this for us. https://t.co/ym6N0TCERx",234,666,8473
VancityReynolds,[  25    6 2021],@kfreberg OMG,23,6,702
VancityReynolds,[  24    6 2021],"Wings and a Vasectomy, the perfect Father's Day combo (according to science) @AviationGin https://t.co/4Fir2mGeZY",204,450,7583
VancityReynolds,[  24    6 2021],"Photographer: the legendary @guyaroch. Tux: rented. Bed: twin, probably a little snug for someone my height. The bear? Still trying to figure that out. https://t.co/gITo6Uuc4T",399,559,15196
VancityReynolds,[  24    6 2021],@RMcElhenney Not to put you on the spot but… who are you rooting for?,48,21,2065
VancityReynolds,[  24    6 2021],@BobKronbauer @VIAwesome 🙌🍸🙌,10,6,559
VancityReynolds,[  24    6 2021],💀💀💀 https://t.co/lt8w4OghRr,144,606,17489
VancityReynolds,[  24    6 2021],There’s literally nothing I won’t sacrifice to work with @salmahayek and @SamuelLJackson. See HWB!!! https://t.co/sRm1A1fVdF,281,549,10887
VancityReynolds,[  24    6 2021],I learned everything I know from Bang Chan. @Stray_Kids https://t.co/0rwvPTZCIT,1409,18496,74021
VancityReynolds,[  24    6 2021],@netflixfamily @netflix This remains true to this day.,10,21,1526
VancityReynolds,[  24    6 2021],🙌❤️🙌 https://t.co/Ntn8j05d10,30,93,3885
VancityReynolds,[  24    6 2021],@ETCanada 🙌❤️🙌,11,4,717
VancityReynolds,[  24    6 2021],"Latest work by @MaximumEffort. GET BACK TO LOVE! This new song from @TauraStinson, @ShaneMcAnally and @PasekAndPaul is on repeat til further notice. I literally wept when I first heard it performed by this incredible group of wedding singers. Thx, @Match https://t.co/DeZjayenih",147,825,10158
VancityReynolds,[  23    6 2021],@Wrexham_AFC @AviationGin You had me at “Wishing”.,28,21,1508
VancityReynolds,[  23    6 2021],So proud of this initiative. I love watching it grow. Thank you @MayorOfLA for being a champion of inclusivity and representation. https://t.co/yuZrlIERjR,63,146,3709
VancityReynolds,[  23    6 2021],@woopy_doopey Probably my twin brother Gordon. Absolute a-hole. https://t.co/7rjXkhniIT,15,30,1650
VancityReynolds,[  23    6 2021],"@DrAnnieHuang @brittlestar @SickKidsNews Yes, yup and yay! @sickkids",15,28,1708
VancityReynolds,[  23    6 2021],@buitengebieden_ BRB. Just gonna duct-tape my phone to my face so I never stop watching this.,94,426,14859
VancityReynolds,[  23    6 2021],@RMcElhenney Yes. Yes. Yes. ⬆️⬆️⬆️,6,3,438
VancityReynolds,[  23    6 2021],@TannerZipchen @Mintmobile Oh my god. 💀,9,4,637
VancityReynolds,[  23    6 2021],"Jodie Comer may have put something inside me. Or Taika? Not entirely  sure, but the wait to find out is almost over. #FreeGuy FINALLY hits theaters August 13th! Hallelujah! p.s. I love this movie so hard. https://t.co/6s0wlVT41I",656,3026,30015
VancityReynolds,[  23    6 2021],"@Stray_Kids @AviationGin You sent the entire band, right?",1138,13556,73976
VancityReynolds,[  23    6 2021],@TheFelixKay @AviationGin That is so weird.,8,5,589
VancityReynolds,[  23    6 2021],"This Father’s Day, follow the procedure below to enjoy a refreshing @AviationGin cocktail I’ve dubbed ’THE VASECTOMY’ for no reason in particular. https://t.co/E79Lu2GTrA",825,4202,31498
VancityReynolds,[  23    6 2021],"@KTLAOffTheClock @MaximumEffort @ChrisKTLA @henrydicarlo @MeganHenderson Next time I’m in LA, drinks on me. Again. We’ll erase all doubt from Megan’s mind.",7,16,605
VancityReynolds,[  23    6 2021],"@theautismdad Sweet shit-missile from hell, I LOVE THIS SO MUCH. 
🙌⚔️🙌",45,148,8049
VancityReynolds,[  22    6 2021],"@wick_22 @Wrexham_AFC And thank you for bringing up a painful subject, Hayley.",4,3,238
VancityReynolds,[  22    6 2021],@wick_22 @Wrexham_AFC Left foot is actually CGI.,4,3,284
VancityReynolds,[  22    6 2021],@Wrexham_AFC Not in skinny jeans. Evidently.,62,47,5027
VancityReynolds,[  22    6 2021],@brittlestar @AviationGin @SanPellegrino Sending a money order.,28,7,1392
VancityReynolds,[  22    6 2021],@Missy_Megan @AviationGin Live long and prosper. 🍸🍸,8,4,921
VancityReynolds,[  22    6 2021],"June 16th #HitmansWifesBodyguard  ⬇️⬇️⬇️
https://t.co/oH6KTr3w2M https://t.co/5jC7sGBjRd",500,757,24941
VancityReynolds,[  22    6 2021],@krissykat814 Check your DMs,134,104,10957
VancityReynolds,[  22    6 2021],"@RyanMarkustin @AviationGin R.I.P. Vodka (1405-2021)

Vodka had a long and tough life. Born with zero flavor, it still made a name for itself. It was the 84th best thing to come from a potato and spawned countless regrets and Russian stereotypes.

In lieu of flowers, survivors ask you to buy @AviationGin.",23,51,949
VancityReynolds,[  22    6 2021],@MaximumEffort 6.,56,21,2565
VancityReynolds,[  22    6 2021],We blend the botanicals of @AviationGin to be so smooth and delicious mostly so we can tell garnishes to fuck the hell right off. https://t.co/PQYuOIUsqS,321,771,18763
VancityReynolds,[  21    5 2021],"My friend @johnkrasinski can try to shush me all he wants but I won’t be silent about how good the second @quietplacemovie is. I will not scream it, though. That would be indecorous.",426,1901,56675
VancityReynolds,[  21    5 2021],@people I’m single handedly bringing back jelly pants.,181,105,8586
VancityReynolds,[  21    5 2021],https://t.co/IVfXH5GZhk,872,13339,111442
VancityReynolds,[  21    5 2021],@ETCanada @STRAY_KIDS_CHAN It’s @Stray_Kids 🍸🙌🍸,1060,8858,37446
VancityReynolds,[  21    5 2021],@deadpoolmovie @Stray_Kids Let’s get him a real mask.,1698,22132,105521
